year,name,college,height_in,weight_lbs,hand_size_in,arm_length_in,40_yard,bench_press,vert_leap_in,broad_jump_in,shuttle,3cone,60yd_shuttle,bodytype,pos,seasons,wAV,games,round,overall,pick,Fitzgerald-Spielberger,Johnson,Schuckers,ras,tsa
2019,Cody Barton,Utah,74.5,237,9.25,31.88,4.64,30,32.5,116,4.03,6.9,11.47,STRONG,LB,5,15,78,3,88,24,731,150,337,7.275,4.509
2019,Cody Ford,Oklahoma,75.75,329,,,5.21,19,28.5,104,4.87,8.27,,BIG,OL,5,17,66,2,38,6,1157,520,628,3.712,2.343
2019,Corey Ballentine,Washburn (KS),71,196,9.5,31.63,4.47,15,39.5,135,4.14,6.82,,SKILL,DB,5,4,54,6,180,20,368,19,137,6.851,4.036
2019,D.K. Metcalf,Mississippi,75.38,228,,,4.33,27,40.5,134,4.5,7.38,,SKILL,WR,5,46,82,2,64,32,892,270,454,7.940,5.834
2019,Dakota Allen,Texas Tech,72.75,232,9.25,31.25,4.77,23,31.5,116,4.04,6.88,,STRONG,LB,4,2,38,7,251,5.762,3.409
2019,Dalton Risner,Kansas State,76.75,312,,,5.3,23,28.5,110,4.52,7.69,,BIG,OL,5,25,77,2,41,9,1118,490,604,5.276,3.428
2019,Darius Slayton,Auburn,73,190,,,4.39,11,40.5,135,4.15,7,,SKILL,WR,5,25,76,5,171,11,394,23,141,6.433,3.638
2019,David Long,Michigan,70.63,196,9.63,30.88,4.45,15,39.5,120,3.97,6.45,,SKILL,DB,5,6,66,3,79,15,786,195,378,6.915,3.846
2019,Daylon Mack,Texas A&M,73,336,10.25,31.25,5.1,30,27,102,4.95,8.02,,BIG,DL,1,0,1,5,160,32,428,27,150,4.866,3.217
2019,Deebo Samuel,South Carolina,71.25,214,,,4.48,15,39,122,4.14,7.03,,SKILL,WR,5,43,66,2,36,4,1184,540,644,6.598,4.047
2019,Dennis Daley,South Carolina,77,317,9.5,33.38,5.23,20,26.5,103,4.92,7.95,,BIG,OL,5,14,54,6,212,20,285,7,130,3.825,2.433
2019,Devin Singletary,Florida Atlantic,67.63,203,8.5,28.88,4.66,15,35,117,4.4,7.32,,STRONG,RB,5,34,78,3,74,10,819,220,403,3.539,1.718
2019,Devin White,Louisiana State,72.13,237,,,4.42,22,39.5,118,4.17,7.07,,STRONG,LB,5,45,76,1,5,5,2184,1700,953,7.286,4.347
2019,Dexter Williams,Notre Dame,71.13,212,9.63,32.25,4.57,17,36,130,4.16,7,,STRONG,RB,2,0,7,6,194,2,330,14,135,5.943,3.102
2019,Diontae Johnson,Toledo,70.5,183,9,30.75,4.53,15,33.5,123,4.45,7.09,,SKILL,WR,5,33,77,3,66,2,877,260,443,4.360,2.551
2019,Dru Samia,Oklahoma,76.75,305,,,5.29,28,27.5,101,4.7,7.89,,BIG,OL,2,3,15,4,114,18,600,66,244,4.819,3.316
2019,Drue Tranquill,Notre Dame,74,234,,,4.57,31,37.5,122,4.14,6.94,,STRONG,LB,5,18,63,4,130,2,533,42,206,8.086,5.17
2019,Emeke Egbule,Houston,73.88,245,9.25,33,4.65,20,33,119,4.38,7.38,,STRONG,LB,3,2,32,6,200,8,315,11,134,5.403,3.547
2019,Erik McCoy,Texas A&M,75.88,303,9.63,33,4.89,29,31,107,4.62,8.28,,BIG,OL,5,31,74,2,48,16,1038,420,552,6.274,4.046
2019,Foster Moreau,Louisiana State,75.63,253,9.63,33.5,4.66,22,36.5,121,4.11,7.16,11.81,STRONG,TE,5,10,76,4,137,9,507,38,191,7.304,4.913
2019,Garrett Bradbury,North Carolina State,74.88,306,10.5,31.75,4.92,34,31,104,4.53,7.41,,BIG,OL,5,28,71,1,18,18,1535,900,811,7.035,4.242
2019,Hjalte Froholdt,Arkansas,76.63,306,9.75,31.25,5.2,31,27.5,105,4.54,7.51,,BIG,OL,5,11,48,4,118,22,582,58,234,6.176,3.99
2019,Hunter Renfrow,Clemson,70.5,180,,,4.59,7,35,116,4.19,6.8,,SKILL,WR,5,21,73,5,149,21,464,32,167,3.682,1.49
2019,Isaiah Buggs,Alabama,75.13,306,9.25,31.25,5.15,20,24.5,96,4.83,8.01,,BIG,DL,5,11,56,6,192,32,336,15,136,3.080,1.459
2019,Isaiah Prince,Ohio State,78.5,305,,,5.09,23,27,115,5.02,7.9,,BIG,OL,5,4,21,6,202,10,310,11,134,5.173,3.441
2019,Jace Sternberger,Texas A&M,76,251,9.75,32.13,4.75,17,31.5,113,4.31,7.19,12.09,STRONG,TE,2,1,18,3,75,11,812,215,398,4.730,2.916
2019,Jackson Barton,Utah,79.25,310,9.25,34,5.18,25,27,109,4.66,7.85,,BIG,OL,5,0,9,7,240,5.646,3.787
2019,Jamel Dean,Auburn,73,206,9.13,31.75,4.3,16,41,130,4.19,7.02,,SKILL,DB,5,19,70,3,94,30,698,124,312,7.576,4.868
2019,Javon Patterson,Mississippi,74.88,307,9,32.5,5.13,27,27.5,98,4.78,7.72,,BIG,OL,2,0,1,7,246,4.742,2.834
2019,Jerry Tillery,Notre Dame,78.5,295,10.63,34.25,4.93,23,32,115,4.33,7.45,,BIG,DL,5,19,79,1,28,28,1311,660,714,7.184,4.287
2019,John Cominsky,Charleston (WV),77.38,286,9.75,33.5,4.69,22,33.5,116,4.38,7.03,,BIG,DL,5,10,57,4,135,7,514,39,195,7.402,4.289
2019,Jonah Williams,Alabama,76.5,302,,,5.09,23,28,100,4.79,8.01,,BIG,OL,5,31,59,1,11,11,1785,1250,885,4.418,2.635
2019,Jordan Scarlett,Florida,70.38,208,8.88,30.38,4.47,21,30,116,4.63,7.37,,STRONG,RB,3,0,10,5,154,26,447,30,158,4.345,2.254
2019,Josh Allen,Kentucky,76.88,262,8.75,33.5,4.63,28,33.5,118,4.23,7.15,,STRONG,LB,5,32,74,1,7,7,2014,1500,930,7.547,5.156
2019,Josh Oliver,San Jose State,76.63,249,10.75,33.5,4.63,22,34,117,4.47,7.21,12.01,STRONG,TE,5,4,52,3,69,5,854,245,427,6.254,4.302
2019,Julian Love,Notre Dame,70.75,195,9,31.75,4.54,14,36,121,4.1,6.72,,SKILL,DB,5,19,81,4,108,12,627,78,262,5.779,3.167
2019,Justin Hollins,Oregon,77.25,248,10.38,33.38,4.5,25,36.5,119,4.4,7.06,11.94,STRONG,LB,5,8,67,5,156,28,441,29,155,7.807,5.264
2019,Kaden Smith,Stanford,77,255,9.63,32.25,4.92,15,32,108,4.47,7.08,,STRONG,TE,3,3,33,6,176,16,380,21,138,3.731,2.377
2019,Kahale Warring,San Diego State,77.13,252,9.75,32.75,4.67,19,36.5,122,4.25,7.21,11.72,STRONG,TE,3,0,9,3,86,22,743,160,346,6.648,4.497
2019,Kaleb McGary,Washington,79.5,320,,,5.05,23,33.5,111,4.58,7.66,,BIG,OL,5,33,77,1,31,31,1260,600,687,6.856,4.482
2019,KeeSean Johnson,Frenso State (CA),73.13,201,9.5,32,4.6,14,30,117,4.23,7.28,,SKILL,WR,3,4,18,6,174,14,386,22,140,4.160,2.57
2019,Kelvin Harmon,North Carolina State,74.13,221,9.5,32.5,4.6,18,32.5,117,4.32,7.15,,SKILL,WR,1,3,16,6,206,14,300,9,133,5.424,3.898
2019,Ken Webster,Mississippi,70.88,203,,,4.43,18,43,133,4.14,6.85,,SKILL,DB,2,3,17,7,252,7.647,4.725
2019,Khalen Saunders,Western Illinois,72.38,324,9.13,32.25,5.01,27,30.5,101,4.62,7.57,,BIG,DL,5,13,55,3,84,20,755,170,355,5.956,3.502
2019,Kris Boyd,Texas,71.5,201,9,30.75,4.45,19,36.5,127,4.08,6.94,,SKILL,DB,5,6,64,7,217,25,274,5,128,7.393,4.534
2019,L.J. Collier,Texas Christian,74.25,283,10,34,4.91,25,30,118,4.78,7.71,,BIG,DL,5,9,46,1,29,29,1294,640,705,5.601,3.306
2019,Michael Deiter,Wisconsin,77.13,309,10.75,33.13,5.23,21,28,105,4.81,7.88,,BIG,OL,5,14,73,3,78,14,792,200,383,4.303,2.776
2019,Michael Jackson,Miami (FL),72.63,210,9.75,32.5,4.45,13,40.5,130,4.12,7.12,,SKILL,DB,5,8,38,5,158,30,434,28,152,6.740,4.173
2019,Michael Jordan,Ohio State,77.88,312,,,5.27,19,32.5,116,4.71,7.71,,BIG,OL,4,11,55,4,136,8,510,38,193,5.221,3.548
2019,Miles Boykin,Notre Dame,75.75,220,9.88,33.5,4.42,12,43.5,140,4.07,6.77,,SKILL,WR,5,6,73,3,93,29,703,128,316,7.939,4.837
2019,Miles Sanders,Penn State,70.63,211,9.25,30.63,4.49,20,36,124,4.19,6.89,,STRONG,RB,5,31,73,2,53,21,988,370,518,6.608,3.57
2019,Myles Gaskin,Washington,69.25,205,8.75,29.5,4.58,24,35.5,118,4.27,7.19,11.77,STRONG,RB,5,13,41,7,234,5.857,3.404
2019,Nick Bosa,Ohio State,75.75,266,10.75,33,4.79,29,33.5,116,4.14,7.1,,BIG,DL,5,50,68,1,2,2,2649,2600,988,7.757,4.657
2019,Noah Fant,Iowa,76.13,249,9.75,33.5,4.5,20,39.5,127,4.22,6.81,11.49,STRONG,TE,5,21,81,1,20,20,1482,850,791,8.153,5.139
2019,Olabisi Johnson,Colorado State,72.5,204,,,4.51,14,38,124,4.16,6.88,,SKILL,WR,2,5,32,7,247,6.493,3.929
2019,Olisaemeka Udoh,Elon (NC),77.5,323,,,5.05,26,28.5,105,5.05,7.88,,BIG,OL,5,8,43,6,193,1,333,14,135,5.714,3.877
2019,Phil Haynes,Wake Forest,75.63,322,9.5,33.5,5.2,33,31,108,4.95,7.76,,BIG,OL,5,6,31,4,124,28,557,48,220,5.949,4.348
2019,Qadree Ollison,Pittsburgh,72.63,228,9.63,31.5,4.58,19,29.5,114,4.31,7.53,,STRONG,RB,5,1,24,5,152,24,454,31,162,4.412,2.266
2019,Renell Wren,Arizona State,77.13,317,,,5.01,30,32,118,4.53,7.65,,BIG,DL,4,2,13,4,125,29,553,47,218,7.739,5.23
2019,Riley Ridley,Georgia,73.25,194,,,4.58,13,30.5,124,4.28,7.22,,SKILL,WR,2,1,10,4,126,30,549,46,216,4.287,2.651
2019,Rock Ya-Sin,Temple,71.75,192,,,4.51,18,39.5,120,4.31,7.31,,SKILL,DB,5,14,66,2,34,2,1213,560,661,5.668,3.778
2019,Ryquell Armstead,Temple,71.25,220,9.13,30.63,4.45,22,30,114,4.29,7.02,,STRONG,RB,3,2,18,5,140,12,496,36,185,5.622,2.821
2019,Sione Takitaki,Brigham Young,73.13,233,,,4.63,24,37,125,4.28,7.21,,STRONG,LB,5,19,72,3,80,16,779,190,374,6.735,4.492
2019,T.J. Hockenson,Iowa,76.63,251,9.5,32.25,4.7,17,37.5,123,4.18,7.02,11.55,STRONG,TE,5,27,72,1,8,8,1946,1400,918,6.649,4.277
2019,Terry McLaurin,Ohio State,72.13,208,,,4.35,18,37.5,125,4.15,7.01,,SKILL,WR,5,37,80,3,76,12,805,210,393,7.564,4.762
2019,Travis Homer,Miami (FL),70.38,201,10,31.5,4.48,17,39.5,130,4.31,7.07,,STRONG,RB,5,8,65,6,204,12,305,10,134,5.796,3.09
2019,Trayveon Williams,Texas A&M,68.13,206,9.25,30.38,4.51,19,33,121,4.44,7.44,,STRONG,RB,5,3,51,6,182,22,363,19,137,4.540,2.425
2019,Trevon Wesco,West Virginia,75.5,267,9.5,34.75,4.89,24,31,117,4.38,7.18,12.32,STRONG,TE,5,0,69,4,121,25,570,52,227,5.413,4.037
2019,Trey Pipkins,Sioux Falls,78.13,309,,,5.12,16,33.5,114,4.7,7.61,,BIG,OL,5,22,69,3,91,27,714,136,325,5.598,3.487
2019,Trysten Hill,Central Florida,74.75,308,10.25,33.38,5.04,28,35,115,4.38,7.7,,BIG,DL,5,5,32,2,58,26,942,320,489,6.982,4.442
2019,Tytus Howard,Alabama State,77,322,,,5.05,21,29.5,103,4.87,8.34,,BIG,OL,5,25,61,1,23,23,1411,760,761,4.725,3.001
2019,Ugochukwu Amadi,Oregon,69.38,199,9.5,31.75,4.51,18,32.5,115,4.19,7.21,,SKILL,DB,5,7,67,4,132,4,526,40,202,4.968,2.826
2019,Will Harris,Boston College,73,207,9,31.25,4.41,20,36.5,123,4.12,6.91,11.42,SKILL,DB,5,12,81,3,81,17,773,185,369,7.843,4.908
2019,Zach Allen,Boston College,76.13,281,10.13,34.75,5,24,32,112,4.36,7.34,,BIG,DL,5,21,62,3,65,1,885,265,449,6.638,3.793
2019,Zach Gentry,Michigan,80.13,265,9.5,34.13,4.9,12,29.5,110,4.53,7.4,12.43,STRONG,TE,5,2,41,5,141,13,492,36,183,3.008,1.998
2020,A.J. Epenesa,Iowa,77.13,275,10.13,34.5,5.04,17,32.5,117,4.46,7.34,,BIG,DL,4,10,58,2,54,22,979,360,512,5.888,3.179
2020,Adam Trautman,Dayton,77,255,9.5,32.63,4.8,18,34.5,114,4.27,6.78,,STRONG,TE,4,7,60,3,105,9,642,84,272,5.829,3.735
2020,Alohi Gilman,Notre Dame,70.5,201,9.25,30.88,4.6,17,32,119,4.08,6.81,,SKILL,DB,4,10,57,6,186,26,352,17,137,5.446,3.143
2020,Alton Robinson,Syracuse,74.75,264,9.25,32.38,4.69,25,35.5,119,4.32,7.32,,BIG,DL,2,3,30,5,148,20,468,32,169,7.094,4.003
2020,Andrew Thomas,Georgia,77.13,315,10.25,36.13,5.22,21,30.5,109,4.66,7.58,,BIG,OL,4,26,55,1,4,4,2297,1800,964,5.417,3.477
2020,Antonio Gandy-Golden,Liberty (VA),76,223,9.63,31.75,4.6,22,36,127,4.55,7.33,,SKILL,WR,2,0,10,4,142,14,489,35,181,6.340,5.042
2020,Bradlee Anae,Utah,75.38,257,10.13,32.13,4.93,25,31,115,4.43,7.44,,BIG,DL,2,1,11,5,179,19,371,20,138,6.380,3.528
2020,Brycen Hopkins,Purdue,75.88,245,10.13,32.13,4.66,21,33.5,116,4.28,7.25,,STRONG,TE,4,2,39,4,136,8,510,38,193,6.036,3.944
2020,Casey Toohill,Stanford,76.38,250,9.5,33.5,4.62,17,39,126,4.21,7.08,,BIG,DL,4,9,57,7,233,6.693,3.57
2020,Cesar Ruiz,Michigan,74.75,307,11,33.13,5.08,28,33,113,4.64,7.91,,BIG,OL,4,22,62,1,24,24,1389,740,752,6.139,4.088
2020,Chapelle Russell,Temple,74,236,10,32.38,4.69,21,35,121,4.41,7.38,,STRONG,LB,2,2,27,7,241,5.453,3.786
2020,Charlie Heck,North Carolina,79.63,311,10.25,34.13,5.16,21,28,112,4.86,8.02,,BIG,OL,4,10,41,4,126,30,549,46,216,4.888,3.318
2020,Charlie Woerner,Georgia,76.63,244,10,31.13,4.78,21,34.5,120,4.46,7.18,,STRONG,TE,4,0,65,6,190,30,341,15,136,5.619,4.107
2020,Colby Parkinson,Stanford,79.25,252,9.63,33.25,4.77,18,32.5,109,4.46,7.15,,STRONG,TE,4,5,54,4,133,5,522,40,200,4.619,3.044
2020,Colton McKivitz,West Virginia,78.13,306,10,33.75,5.35,20,26,106,5,7.87,,BIG,OL,4,11,45,5,153,25,451,30,160,3.561,2.391
2020,D.J. Wonnum,South Carolina,76.63,258,10.5,34.13,4.73,20,34.5,123,4.44,7.25,,BIG,DL,4,17,62,4,117,21,587,60,236,6.679,3.628
2020,Danny Pinter,Ball State (IN),76.25,306,9.5,31.88,4.91,24,29.5,110,4.62,7.76,,BIG,OL,3,5,46,5,149,21,464,32,167,6.174,3.719
2020,Davion Taylor,Colorado,72.5,228,9.63,32.13,4.49,21,35,127,4.26,6.96,,STRONG,LB,2,3,21,3,103,7,651,88,279,6.917,4.033
2020,Denzel Mims,Baylor,74.88,207,9.38,33.88,4.38,16,38.5,131,4.43,6.66,,SKILL,WR,3,5,30,2,59,27,934,310,483,7.642,4.956
2020,Derrek Tuszka,North Dakota State,76.5,251,9.88,31.38,4.79,24,33.5,120,4.34,6.87,,STRONG,LB,3,3,39,7,254,6.644,4.681
2020,Derrick Brown,Auburn,76.63,326,9,34.25,5.16,28,27,108,4.79,8.22,,BIG,DL,4,28,66,1,7,7,2014,1500,930,5.436,3.863
2020,Dezmon Patmon,Washington State,76,228,10.25,32.75,4.48,15,36,132,4.38,7.28,,SKILL,WR,3,0,10,6,212,20,285,7,130,6.588,4.632
2020,Eno Benjamin,Arizona State,68.88,207,8.63,31.25,4.57,12,39,122,4.25,6.97,,STRONG,RB,3,4,24,7,222,30,262,3,125,5.137,2.383
2020,Ezra Cleveland,Boise State,78,311,9,33.38,4.93,30,30,111,4.46,7.26,,BIG,OL,4,21,62,2,58,26,942,320,489,8.002,5.105
2020,Freddie Swain,Florida,72,199,9,30.63,4.46,16,36.5,124,4.26,7.05,,SKILL,WR,3,5,37,6,214,22,281,6,130,6.301,3.906
2020,Gabriel Davis,Central Florida,74,216,9.25,32.25,4.54,14,35,124,4.59,7.08,,SKILL,WR,4,25,64,4,128,32,541,44,211,5.526,3.746
2020,Harrison Bryant,Florida Atlantic,76.75,243,9.5,30.63,4.73,13,32.5,110,4.37,7.41,,STRONG,TE,4,7,65,4,115,19,595,64,241,3.857,2.264
2020,Harrison Hand,Temple,71.13,197,9.13,31.75,4.52,14,41,133,4.27,7.15,,SKILL,DB,3,2,27,5,169,9,400,24,143,5.671,3.67
2020,Isaiah Hodgins,Oregon State,75.63,210,9.88,33.13,4.61,9,36.5,124,4.12,7.01,,SKILL,WR,4,5,28,6,207,15,298,9,132,5.501,3.513
2020,Isaiah Wilson,Georgia,78.5,350,10.25,35.5,5.32,26,29,110,5.07,8.26,,BIG,OL,1,0,1,1,29,29,1294,640,705,5.100,4.04
2020,Jalen Reagor,Texas Christian,70.63,206,9.5,31.38,4.47,17,42,138,4.46,7.31,,SKILL,WR,4,10,56,1,21,21,1457,800,781,6.148,4.228
2020,James Lynch,Baylor,75.63,289,9.88,31.88,5.01,23,29,111,4.39,7.39,,BIG,DL,3,5,37,4,130,2,533,42,206,6.045,3.248
2020,James Smith-Williams,North Carolina State,75.63,265,9.25,33.75,4.6,28,32,123,4.52,7.35,,BIG,DL,4,13,55,7,229,7.394,4.463
2020,Jason Strowbridge,North Carolina,76.25,275,10.13,32.38,4.89,26,31,113,4.37,7.45,,BIG,DL,1,1,8,5,154,26,447,30,158,6.981,4.053
2020,Jaylon Johnson,Utah,71.88,193,9.38,31.38,4.5,15,36.5,124,4.13,7.01,,SKILL,DB,4,22,53,2,50,18,1018,400,538,6.112,3.609
2020,John Reid,Penn State,70.38,187,9.13,30.13,4.49,20,36.5,129,3.97,6.95,,SKILL,DB,3,2,27,4,141,13,492,36,183,6.944,4.188
2020,John Simpson,Clemson,76.13,321,11.25,34.13,5.24,34,30,107,4.87,8.03,,BIG,OL,4,17,52,4,109,13,623,76,259,5.662,4.307
2020,Jonah Jackson,Ohio State,75.5,306,10.5,33.5,5.23,28,26,98,5.02,7.83,,BIG,OL,4,25,57,3,75,11,812,215,398,4.180,2.714
2020,Jonathan Greenard,Florida,75.38,263,9.25,34.88,4.87,22,30.5,113,4.34,7.13,,BIG,DL,4,16,48,3,90,26,720,140,329,6.238,3.18
2020,Jonathan Taylor,Wisconsin,70.25,226,9.5,31.13,4.39,17,36,123,4.24,7.01,,STRONG,RB,4,37,53,2,41,9,1118,490,604,6.121,3.234
2020,Josh Metellus,Michigan,71,209,10.25,32.25,4.55,20,36.5,124,4.4,6.94,,SKILL,DB,4,10,65,6,205,13,302,9,133,6.257,4.316
2020,Joshua Kelley,UCLA,70.63,212,9.63,31.63,4.49,23,31,121,4.28,6.95,,STRONG,RB,4,9,54,4,112,16,609,70,250,6.143,3.283
2020,Josiah Deguara,Cincinnati,74.38,242,9,31.63,4.72,25,35.5,115,4.35,7.15,,STRONG,TE,4,4,50,3,94,30,698,124,312,6.147,4.267
2020,Justin Herron,Wake Forest,77,290,8.88,33.5,5.26,27,33,105,4.88,8.41,,BIG,OL,4,7,35,6,195,3,328,13,135,4.781,3.542
2020,K'Von Wallace,Clemson,71,206,9.13,31,4.53,18,38,133,4.15,6.76,,SKILL,DB,4,9,62,4,127,31,545,45,213,7.161,4.591
2020,K.J. Osborn,Miami (FL),72,206,9.13,31.25,4.48,18,37.5,123,4.35,7,,SKILL,WR,4,13,59,5,176,16,380,21,138,6.579,4.338
2020,Kindle Vildor,Georgia Southern,69.88,191,9.63,32.25,4.44,22,39.5,133,4.28,7.14,,SKILL,DB,4,8,51,5,163,3,419,26,147,6.668,4.365
2020,La'Mical Perine,Florida,70.75,216,10.25,31.63,4.62,22,35,118,4.31,7.13,,STRONG,RB,4,3,17,4,120,24,574,54,229,5.589,3.269
2020,Larrell Murchison,North Carolina State,74.5,297,10,32.63,5.05,29,29,118,4.51,7.89,,BIG,DL,4,6,44,5,174,14,386,22,140,6.100,3.812
2020,Logan Wilson,Wyoming,74.13,241,9.5,32.38,4.63,21,32,121,4.27,7.07,,STRONG,LB,4,25,57,3,65,1,885,265,449,6.300,3.845
2020,Malcolm Perry,Navy,69.5,186,8.5,29.63,4.63,10,36,122,4.31,7.12,,STRONG,RB,1,1,9,7,246,4.239,1.94
2020,Matt Hennessy,Temple,75.88,307,10,32.25,5.18,23,30,110,4.6,7.45,,BIG,OL,3,10,41,3,78,14,792,200,383,5.620,3.398
2020,Matt Peart,Connecticut,78.63,318,9.5,36.63,5.06,26,30,113,4.92,8.01,,BIG,OL,4,5,43,3,99,3,671,104,293,6.196,4.443
2020,Mykal Walker,Frenso State (CA),75,230,10,32.5,4.65,20,33,122,4.25,7.09,,STRONG,LB,4,13,57,4,119,23,578,56,232,6.088,3.717
2020,Quintez Cephus,Wisconsin,72.88,202,8.75,32.13,4.73,23,38.5,124,4.33,7.2,,SKILL,WR,3,5,22,5,166,6,409,25,145,5.646,4.493
2020,Raekwon Davis,Alabama,78.13,311,11,33.88,5.12,24,28,111,4.86,7.95,,BIG,DL,4,22,63,2,56,24,960,340,500,5.414,3.721
2020,Robert Windsor,Penn State,76.5,290,9.88,33.13,4.9,21,28.5,111,4.44,7.47,,BIG,DL,1,0,2,6,193,1,333,14,135,6.000,3.149
2020,Shaun Bradley,Temple,72.63,235,9.5,31.75,4.51,14,32.5,121,4.24,7.07,,STRONG,LB,3,3,45,6,196,4,325,13,135,5.494,2.698
2020,Tristan Wirfs,Iowa,76.88,320,10.25,34,4.85,24,36.5,121,4.68,7.65,,BIG,OL,4,44,63,1,13,13,1700,1150,863,7.292,4.77
2020,Tyre Phillips,Mississippi State,77,331,10.38,35.13,5.37,22,25,93,5.11,8.17,,BIG,OL,4,11,44,3,106,10,637,82,269,3.110,2.116
2020,Zack Baun,Wisconsin,74.38,238,9.63,32.75,4.65,24,32.5,115,4.31,7,,STRONG,LB,4,10,62,3,74,10,819,220,403,6.264,3.905
2021,Aaron Robinson,Central Florida,71.5,186,8.75,30.25,4.39,15,37,123,4.31,6.9,,SKILL,DB,2,2,11,3,71,7,840,235,417,6.113,3.458
2021,Adetokunbo Ogundeji,Notre Dame,76.5,260,9.625,35.25,4.8,22,32,120,4.65,7.19,,BIG,DL,2,10,32,5,182,22,363,19,137,6.430,3.601
2021,Alijah Vera-Tucker,Southern California,76.5,308,9.625,32.125,5.13,32,32,106,4.63,7.7,,BIG,OL,3,8,28,1,14,14,1663,1100,853,6.613,4.503
2021,Alim McNeill,North Carolina State,73.88,317,9.375,32.625,5,27,30.5,108,4.65,7.68,,BIG,DL,3,13,47,3,72,8,833,230,412,6.141,3.78
2021,Amari Rodgers,Clemson,69.5,212,9.5,30.375,4.52,19,33,121,4.31,7.07,,SKILL,WR,3,2,35,3,85,21,749,165,351,5.624,3.589
2021,Amon-Ra St. Brown,Southern California,71.5,197,9.125,30.375,4.61,20,38.5,127,4.26,6.9,,SKILL,WR,3,35,49,4,112,16,609,70,250,6.299,4.406
2021,Avery Williams,Boise State,68.38,187,9,28.75,4.43,19,33.5,121,4,6.88,,SKILL,DB,2,2,32,5,183,23,360,18,137,6.411,3.382
2021,Baron Browning,Ohio State,74.75,245,10,33.5,4.56,23,40,130,4.22,6.78,,STRONG,LB,3,14,38,3,105,9,642,84,272,8.218,5.302
2021,Ben Mason,Michigan,74.75,246,9.375,32.625,4.77,29,37.5,117,4.44,6.89,,STRONG,RB,3,0,1,5,184,24,357,18,137,6.730,4.865
2021,Benjamin St-Juste,Minnesota,75.25,202,9.375,32.625,4.55,11,34.5,119,4.01,6.63,,SKILL,DB,3,9,37,3,74,10,819,220,403,5.984,3.325
2021,Brady Breeze,Oregon,71.75,197,9.5,30.5,4.55,20,38,120,4.23,7.03,,SKILL,DB,2,0,11,6,215,23,278,5,129,6.198,4.145
2021,Brandin Echols,Kentucky,70.13,179,9.125,30.25,4.36,13,42.5,136,4.12,6.84,,SKILL,DB,3,7,41,6,200,8,315,11,134,6.474,3.423
2021,Brandon Stephens,Southern Methodist (TX),72.13,213,9.75,32,4.44,19,38,127,4.29,6.99,,SKILL,DB,3,13,48,3,104,8,646,86,275,7.363,4.886
2021,Brevin Jordan,Miami (FL),74.63,247,9.75,32.875,4.68,17,34,116,4.5,7.57,,STRONG,TE,3,4,34,5,147,19,471,33,171,4.556,3.007
2021,Caden Sterns,Texas,71.88,202,9.5,32.125,4.41,14,42,128,4.13,6.96,,SKILL,DB,3,3,21,5,152,24,454,31,162,6.988,4.132
2021,Cameron Sample,Tulane (LA),74.75,267,9.75,33.375,4.83,23,37,116,4.51,7.4,,BIG,DL,3,5,47,4,111,15,613,72,253,6.401,3.497
2021,Chauncey Golston,Iowa,76.75,269,10.875,34.75,4.83,22,36,119,4.59,7.47,,BIG,DL,3,6,47,3,84,20,755,170,355,6.577,3.81
2021,Chazz Surratt,North Carolina,74.13,229,9.625,30.25,4.59,25,31.5,125,4.18,7.04,,STRONG,LB,3,2,24,3,78,14,792,200,383,7.000,4.26
2021,Chris Evans,Michigan,71,211,10,32.5,4.52,20,40.5,127,4.14,6.85,,STRONG,RB,3,2,34,6,202,10,310,11,134,6.919,3.842
2021,Chuba Hubbard,Oklahoma State,72,210,9,32,4.51,20,36,120,4.3,7.28,,STRONG,RB,3,14,49,4,126,30,549,46,216,5.757,3.321
2021,Cole Van Lanen,Wisconsin,76.25,305,9.75,33.375,5.11,22,30,107,4.64,7.34,,BIG,OL,3,2,26,6,214,22,281,6,130,5.608,3.233
2021,Cornell Powell,Clemson,72.25,204,10,32.75,4.53,16,36.5,128,4.21,7.03,,SKILL,WR,2,0,3,5,181,21,366,19,137,6.321,4.135
2021,Creed Humphrey,Oklahoma,76.25,302,9.625,32.5,5.11,29,33,112,4.49,7.5,,BIG,OL,3,30,51,2,63,31,900,276,460,7.011,4.552
2021,DAnte Smith,East Carolina (NC),77.38,305,10,35.25,5.33,24,29,113,4.75,7.9,,BIG,OL,2,1,3,4,139,11,499,37,187,4.894,3.547
2021,Daelin Hayes,Notre Dame,75.5,253,9.375,32.875,4.75,26,32.5,119,4.3,7.21,,BIG,DL,1,0,1,5,171,11,394,23,141,7.248,4.127
2021,Damar Hamlin,Pittsburgh,72.88,200,9.125,32.25,4.6,18,35,118,4.4,6.93,,SKILL,DB,3,6,34,6,212,20,285,7,130,5.396,3.68
2021,Dan Moore,Texas A&M,77.63,311,10.25,34.5,5.21,28,30.5,110,4.73,7.56,,BIG,OL,3,21,49,4,128,32,541,44,211,6.369,4.474
2021,Darrick Forrest,Cincinnati,71.5,206,9.75,32,4.43,21,39,132,4.22,6.91,,SKILL,DB,3,6,30,5,163,3,419,26,147,7.721,5.01
2021,Dazz Newsome,North Carolina,70.13,190,9,29.875,4.59,12,34,121,4.39,7.39,,SKILL,WR,1,0,3,6,221,29,264,3,126,3.321,1.942
2021,Demetric Felton,UCLA,68.63,189,9.375,31.375,4.59,10,31.5,114,4.5,7.31,,STRONG,RB,2,2,24,6,211,19,288,7,131,2.814,0.843
